Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    4095/10682       std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [128]
                0.00    0.00    6587/10682       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [140]
[61]     0.0    0.00    0.00   10682         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [61]
-----------------------------------------------
                0.00    0.00       1/9969        main [1]
                0.00    0.00    2492/9969        Vec3<float>::operator^(Vec3<float> const&) const [101]
                0.00    0.00    2492/9969        Vec3<float>::operator*(float) const [103]
                0.00    0.00    4984/9969        Vec3<float>::operator-(Vec3<float> const&) const [91]
[62]     0.0    0.00    0.00    9969         Vec3<float>::Vec3(float, float, float) [62]
-----------------------------------------------
                0.00    0.00    9079/9079        std::allocator<int>::allocator(std::allocator<int> const&) [67]
[63]     0.0    0.00    0.00    9079         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [63]
-----------------------------------------------
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
[64]     0.0    0.00    0.00    9079         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [64]
-----------------------------------------------
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
[65]     0.0    0.00    0.00    9079         std::vector<int, std::allocator<int> >::end() const [65]
                0.00    0.00    9079/18158       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [37]
-----------------------------------------------
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
[66]     0.0    0.00    0.00    9079         std::vector<int, std::allocator<int> >::begin() const [66]
                0.00    0.00    9079/18158       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [37]
-----------------------------------------------
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68]
[67]     0.0    0.00    0.00    9079         std::allocator<int>::allocator(std::allocator<int> const&) [67]
                0.00    0.00    9079/9079        __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [63]
-----------------------------------------------
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [70]
[68]     0.0    0.00    0.00    9079         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68]
                0.00    0.00    9079/9079        std::allocator<int>::allocator(std::allocator<int> const&) [67]
-----------------------------------------------
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [70]
[69]     0.0    0.00    0.00    9079         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [69]
                0.00    0.00    9079/16555       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [48]
-----------------------------------------------
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
[70]     0.0    0.00    0.00    9079         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [70]
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68]
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [69]
-----------------------------------------------
                0.00    0.00    9079/9079        int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
[71]     0.0    0.00    0.00    9079         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [71]
                0.00    0.00    9079/9079        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [77]
-----------------------------------------------
                0.00    0.00    2492/9079        Model::face(int) [96]
                0.00    0.00    2492/9079        __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [97]
                0.00    0.00    4095/9079        void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
[72]     0.0    0.00    0.00    9079         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
                0.00    0.00    9079/24031       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [31]
                0.00    0.00    9079/9079        __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [64]
                0.00    0.00    9079/38983       std::vector<int, std::allocator<int> >::size() const [27]
                0.00    0.00    9079/9079        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [70]
                0.00    0.00    9079/43078       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [26]
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::end() const [65]
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::begin() const [66]
                0.00    0.00    9079/9079        int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [76]
-----------------------------------------------
                0.00    0.00    9079/9079        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [74]
[73]     0.0    0.00    0.00    9079         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [73]
                0.00    0.00    9079/24031       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [32]
-----------------------------------------------
                0.00    0.00    9079/9079        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [77]
[74]     0.0    0.00    0.00    9079         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [74]
                0.00    0.00   18158/18158       std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [42]
                0.00    0.00    9079/53935       std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [24]
                0.00    0.00    9079/9079        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [73]
-----------------------------------------------
                0.00    0.00    9079/9079        int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [76]
[75]     0.0    0.00    0.00    9079         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
                0.00    0.00    9079/9079        int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [71]
-----------------------------------------------
                0.00    0.00    9079/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
[76]     0.0    0.00    0.00    9079         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [76]
                0.00    0.00    9079/9079        int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
-----------------------------------------------
                0.00    0.00    9079/9079        int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [71]
[77]     0.0    0.00    0.00    9079         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [77]
                0.00    0.00   18158/18158       std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [41]
                0.00    0.00    9079/9079        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [74]
-----------------------------------------------
                0.00    0.00    1258/8734        Model::Model(char const*) [13]
                0.00    0.00    7476/8734        main [1]
[78]     0.0    0.00    0.00    8734         Vec3<float>::Vec3() [78]
-----------------------------------------------
                0.00    0.00      12/7501        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [163]
                0.00    0.00      13/7501        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [149]
                0.00    0.00    7476/7501        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [85]
[79]     0.0    0.00    0.00    7501         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [79]
-----------------------------------------------
                0.00    0.00    7476/7476        main [1]
[80]     0.0    0.00    0.00    7476         Vec2<int>::Vec2() [80]
-----------------------------------------------
                0.00    0.00    7476/7476        main [1]
[81]     0.0    0.00    0.00    7476         Model::vert(int) [81]
                0.00    0.00    7476/7476        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::operator[](unsigned long) [86]
-----------------------------------------------
                0.00    0.00    7476/7476        void __gnu_cxx::__alloc_traits<std::allocator<int> >::construct<int>(std::allocator<int>&, int*, int const&) [83]
[82]     0.0    0.00    0.00    7476         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [82]
                0.00    0.00    7476/17368       operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
[83]     0.0    0.00    0.00    7476         void __gnu_cxx::__alloc_traits<std::allocator<int> >::construct<int>(std::allocator<int>&, int*, int const&) [83]
                0.00    0.00    7476/7476        __gnu_cxx::new_allocator<int>::construct(int*, int const&) [82]
-----------------------------------------------
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
[84]     0.0    0.00    0.00    7476         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [84]
                0.00    0.00   14952/29904       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [29]
-----------------------------------------------
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
[85]     0.0    0.00    0.00    7476         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [85]
                0.00    0.00   29904/38983       std::vector<int, std::allocator<int> >::size() const [27]
                0.00    0.00   14952/14952       std::vector<int, std::allocator<int> >::max_size() const [51]
                0.00    0.00    7476/7501        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [79]
-----------------------------------------------
                0.00    0.00    7476/7476        Model::vert(int) [81]
[86]     0.0    0.00    0.00    7476         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::operator[](unsigned long) [86]
-----------------------------------------------
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::push_back(int const&) [12]
[87]     0.0    0.00    0.00    7476         std::vector<int, std::allocator<int> >::end() [87]
                0.00    0.00    7476/14952       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [50]
-----------------------------------------------
                0.00    0.00    7476/7476        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [11]
[88]     0.0    0.00    0.00    7476         std::vector<int, std::allocator<int> >::begin() [88]
                0.00    0.00    7476/14952       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [50]
-----------------------------------------------
                0.00    0.00    7476/7476        main [1]
[89]     0.0    0.00    0.00    7476         std::vector<int, std::allocator<int> >::operator[](unsigned long) [89]
-----------------------------------------------
                0.00    0.00    6587/6587        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [140]
[90]     0.0    0.00    0.00    6587         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [90]
                0.00    0.00    6587/11571       std::vector<int, std::allocator<int> >::~vector() [60]
-----------------------------------------------
                0.00    0.00    4984/4984        main [1]
[91]     0.0    0.00    0.00    4984         Vec3<float>::operator-(Vec3<float> const&) const [91]
                0.00    0.00    4984/9969        Vec3<float>::Vec3(float, float, float) [62]
-----------------------------------------------
                0.00    0.00    4095/4095        std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [128]
[92]     0.0    0.00    0.00    4095         void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
                0.00    0.00    4095/17368       operator new(unsigned long, void*) [43]
                0.00    0.00    4095/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
-----------------------------------------------
                0.00    0.00       1/2546        Model::Model(char const*) [13]
                0.00    0.00      52/2546        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [149]
                0.00    0.00    2493/2546        Model::nfaces() [94]
[93]     0.0    0.00    0.00    2546         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [93]
-----------------------------------------------
                0.00    0.00    2493/2493        main [1]
[94]     0.0    0.00    0.00    2493         Model::nfaces() [94]
                0.00    0.00    2493/2546        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [93]
-----------------------------------------------
                0.00    0.00    2492/2492        main [1]
[95]     0.0    0.00    0.00    2492         Vec3<float>::normalize(float) [95]
                0.00    0.00    2492/2492        Vec3<float>::norm() const [100]
                0.00    0.00    2492/2492        Vec3<float>::operator*(float) const [103]
-----------------------------------------------
                0.00    0.00    2492/2492        main [1]
[96]     0.0    0.00    0.00    2492         Model::face(int) [96]
                0.00    0.00    2492/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [108]
                0.00    0.00    2492/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
-----------------------------------------------
                0.00    0.00    2492/2492        void __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [99]
[97]     0.0    0.00    0.00    2492         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [97]
                0.00    0.00    2492/17368       operator new(unsigned long, void*) [43]
                0.00    0.00    2492/9079        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [72]
-----------------------------------------------
                0.00    0.00    2492/2492        std::allocator<int>::allocator() [104]
[98]     0.0    0.00    0.00    2492         __gnu_cxx::new_allocator<int>::new_allocator() [98]
-----------------------------------------------
                0.00    0.00      13/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
                0.00    0.00    2479/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [107]
[99]     0.0    0.00    0.00    2492         void __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [99]
                0.00    0.00    2492/2492        __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [97]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::normalize(float) [95]
[100]    0.0    0.00    0.00    2492         Vec3<float>::norm() const [100]
                0.00    0.00    2492/2492        std::sqrt(float) [110]
-----------------------------------------------
                0.00    0.00    2492/2492        main [1]
[101]    0.0    0.00    0.00    2492         Vec3<float>::operator^(Vec3<float> const&) const [101]
                0.00    0.00    2492/9969        Vec3<float>::Vec3(float, float, float) [62]
-----------------------------------------------
                0.00    0.00    2492/2492        main [1]
[102]    0.0    0.00    0.00    2492         Vec3<float>::operator*(Vec3<float> const&) const [102]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::normalize(float) [95]
[103]    0.0    0.00    0.00    2492         Vec3<float>::operator*(float) const [103]
                0.00    0.00    2492/9969        Vec3<float>::Vec3(float, float, float) [62]
-----------------------------------------------
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
[104]    0.0    0.00    0.00    2492         std::allocator<int>::allocator() [104]
                0.00    0.00    2492/2492        __gnu_cxx::new_allocator<int>::new_allocator() [98]
-----------------------------------------------
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [106]
[105]    0.0    0.00    0.00    2492         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
                0.00    0.00    2492/2492        std::allocator<int>::allocator() [104]
-----------------------------------------------
                0.00    0.00    2492/2492        std::vector<int, std::allocator<int> >::vector() [109]
[106]    0.0    0.00    0.00    2492         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [106]
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::Model(char const*) [13]
[107]    0.0    0.00    0.00    2492         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [107]
                0.00    0.00    2479/2492        void __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [99]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [154]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::face(int) [96]
[108]    0.0    0.00    0.00    2492         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [108]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::Model(char const*) [13]
[109]    0.0    0.00    0.00    2492         std::vector<int, std::allocator<int> >::vector() [109]
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [106]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::norm() const [100]
[110]    0.0    0.00    0.00    2492         std::sqrt(float) [110]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [136]
[111]    0.0    0.00    0.00    2047         void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float> const&) [111]
                0.00    0.00    2047/17368       operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [136]
[112]    0.0    0.00    0.00    2047         Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&) [112]
-----------------------------------------------
                0.00    0.00       3/1844        __static_initialization_and_destruction_0(int, int) [173]
                0.00    0.00    1841/1844        main [1]
[113]    0.0    0.00    0.00    1844         TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [113]
-----------------------------------------------
                0.00    0.00    1258/1258        void __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::construct<Vec3<float> >(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [115]
[114]    0.0    0.00    0.00    1258         __gnu_cxx::new_allocator<Vec3<float> >::construct(Vec3<float>*, Vec3<float> const&) [114]
                0.00    0.00    1258/17368       operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00      12/1258        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
                0.00    0.00    1246/1258        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [116]
[115]    0.0    0.00    0.00    1258         void __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::construct<Vec3<float> >(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [115]
                0.00    0.00    1258/1258        __gnu_cxx::new_allocator<Vec3<float> >::construct(Vec3<float>*, Vec3<float> const&) [114]
-----------------------------------------------
                0.00    0.00    1258/1258        Model::Model(char const*) [13]
[116]    0.0    0.00    0.00    1258         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [116]
                0.00    0.00    1246/1258        void __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::construct<Vec3<float> >(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [115]
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::end() [166]
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
-----------------------------------------------
                0.00    0.00      26/52          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
                0.00    0.00      26/52          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [148]
[117]    0.0    0.00    0.00      52         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [117]
-----------------------------------------------
                0.00    0.00       1/49          Model::Model(char const*) [13]
